Timestamp,Source MAC,Destination MAC,In Port
2023-03-01 23:19:05.879671,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 23:19:05.897276,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 23:21:16.410796,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,4
2023-03-01 23:21:16.450429,1a:16:6e:db:f6:a9,33:33:00:00:00:02,1
2023-03-01 23:21:16.463164,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,7
2023-03-01 23:21:16.475837,1a:16:6e:db:f6:a9,33:33:00:00:00:02,4
2023-03-01 23:21:16.491679,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 23:21:16.504504,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 23:21:16.514806,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 23:21:16.527005,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 23:21:16.538511,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 23:21:16.550109,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 23:21:16.563934,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 23:21:16.578088,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 23:21:16.592332,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 23:21:16.606111,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 23:21:16.619634,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 23:21:16.633258,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 23:21:16.648641,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 23:21:16.662200,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 23:23:27.482209,3a:27:6f:89:c5:67,33:33:00:00:00:02,9
2023-03-01 23:23:27.569115,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,4
2023-03-01 23:23:27.618042,f6:ff:30:a9:6a:68,33:33:00:00:00:02,7
2023-03-01 23:23:27.636512,be:99:d3:c9:f3:a6,33:33:00:00:00:02,9
2023-03-01 23:23:27.651698,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,2
2023-03-01 23:23:27.669372,f6:ff:30:a9:6a:68,33:33:00:00:00:02,4
2023-03-01 23:23:27.689231,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 23:23:27.707453,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 23:23:27.724266,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 23:23:27.737182,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 23:23:27.749815,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 23:23:27.761857,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 23:23:27.775227,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 23:23:27.789301,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 23:23:27.804162,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 23:23:27.819410,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 23:23:27.834157,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 23:23:27.846921,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 23:23:27.856648,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 23:23:27.866090,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 23:25:38.551304,06:b1:16:21:1b:ea,33:33:00:00:00:02,9
